Typical Values,(as sold) per 100g,(as sold) per 80g serving,%GDA,your GDA*,item name,(as sold) per 80g,per 100g,per 80g serving,(as sold) per 1/2 pack (160g),per 1/2 pack (160g) %RI,your RI*,(as consumed) per 100g ,(as consumed) per 1/2 pack (171g),per 1/2 pack (171g) %RI,per 1/2 pack (90g),%RI,(as sold) per 1/2 pack (175g), per 1/2 pack (175g) %RI, your RI*,(stir fried) per 100g,(stir fried) per 1/2 pack (143g),per 1/2 pack (143g) %RI,your RI* ,(as consumed) per 100g,(as consumed) per 1/2 pack (187g),per 1/2 pack (187g) %RI,per 1/2 pack (160g) % RI,(as consumed) per 1/2 pack (166g),per 1/2 pack (166g) %RI,(microwaved) per 100g,(microwaved) per 1/4 pack (approx. 111g),(as consumed) per 1/2 pack (147g),per teaspoon (5g),per teaspoon (5g) %RI,per 80g serving %GDA,per 100g (as sold):,per 80g:,GDA % values per 80g:,Recommended guideline daily amounts for adults (GDA):,(as sold) per 2 small potatoes (130g),per 2 small potatoes (130g) %GDA,per 80g,per 1/2 pack (125g), per 1/2 pack (125g) %RI,(as sold) per potato (175g),% GDA,(as sold)per 100g,per 80g %GDA,per 80g serving % GDA,your GDA *,(as sold) per 100g portion,per 100g portion %RI,(as sold) per 100g:,(as sold) per 80g:,For Peeled Potatoes Boiled in Unsalted Water Per 100g,For Peeled Potatoes Boiled in Unsalted Water Per 175g portion,%RI provided per 175g portion,RI*,per 80g serving %RI,per 80g serving:,GDA% values per 80g serving:,per 1/4 pack (40g),per 1/4 pack (40g) %RI,per 1/4 pack (81g),per 1/4 pack (81g) %RI,per 100g:,per 6 babycorn:,GDA % values per 6 babycorn:,4 tablespoons,per 80g portion,per 80g portion %RI,per 80g % GDA,(as consumed) per 1/2 pack (225g),(as sold) per 100g ,per 1/4 pack serving,per 1/4 pack serving %RI,(as sold) per 5g,(as sold) per 1/2 pack (187g),per 1/2 pack (187g) % RI,per 1/4 pack (approx. 87g),per 1/4 pack (approx. 87g) %RI,(microwaved) per 1/2 pack (162g),(as sold) per 1/2 pack (125g),per 1/2 pack (125g) % RI,(as sold) per serving,(boiled) per 100g,(boiled) per 1/4 pack (approx. 132g),per 1/4 pack (approx. 132g) %RI,per 1/2 pack (35g),per 1/2 pack (35g) %RI,(as sold) per 1/4 pack (125g),per 1/4 pack (125g) %RI,(as sold) per 175g serving,per 1/2 pack (150g),(as consumed) per 100g (1/2 pack),per serving,per 175g serving,(as sold) per 1/2 pack (200g),per 1/2 pack (200g) %RI,(as consumed) per 1/2 pack (200g),(as consumed) per 1/2 pack (79g),(as sold) per 1/2 pack (250g),per 1/2 pack (250g) %RI,(as consumed) per 1/2 pack (150g),100g contains:,1/2 of a pack (200g) contains:,(as consumed) per 1/2 pack (146g),(as consumed) per mini stuffed mushroom (26g),Two Croquettes (100g) contains:,1/4 of a pack (70g) contains:,Per 100g,(edible portion) per 100g,(edible portion) per 80g portion,per 1/2 pack (80g),per 1/2 pack (80g) %RI,(as sold) per 1/2 pack (180g),per 1/2 pack (180g) %RI
Fibre ,1.5g,,,,Morrisons Mixed Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sodium ,trace,,,,Morrisons Mixed Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt equivalent ,trace,,trace,6g,Morrisons Mixed Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Recommended guideline daily amounts for adults (GDA),,,,,Morrisons Mixed Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,106kJ/25kcal,,0.2%,2000kcal,Morrisons Red Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6kJ/1kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,1.8g,,,,Morrisons Red Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrates,4g,,,,Morrisons Red Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,4g,,0.2%,90g,Morrisons Red Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,0.2g,,trace,70g,Morrisons Red Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,nil,,nil,20g,Morrisons Red Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,1.5g,,,,Morrisons Red Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sodium ,trace,,,,Morrisons Red Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt Equivalent ,trace,,trace,6g,Morrisons Red Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Recommended guideline daily amounts for,,,,,Morrisons Red Chillies  50g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,170kJ/41kcal,,,,Morrisons Broccoli & Cauliflower Florets  375g,,,,,,8400kJ/2000kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318kJ/76kcal,4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,1g,,,,Morrisons Broccoli & Cauliflower Florets  375g,,,,,,70g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9g,3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,0.2g,,,,Morrisons Broccoli & Cauliflower Florets  375g,,,,,,20g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4g,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,2.6g,,,,Morrisons Broccoli & Cauliflower Florets  375g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,2.2g,,,,Morrisons Broccoli & Cauliflower Florets  375g,,,,,,90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1g,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,3g,,,,Morrisons Broccoli & Cauliflower Florets  375g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,3.8g,,,,Morrisons Broccoli & Cauliflower Florets  375g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,trace,,,,Morrisons Broccoli & Cauliflower Florets  375g,,,,,,6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons Broccoli & Cauliflower Florets  375g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 2 portions,,,,,Morrisons Broccoli & Cauliflower Florets  375g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,93kJ/22kcal,,,2000kcal,Morrisons Stringless Beans  180g,74kJ/18kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,1.6g,,,,Morrisons Stringless Beans  180g,1.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrates,3.2g,,,,Morrisons Stringless Beans  180g,2.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,2.8g,,,90g,Morrisons Stringless Beans  180g,2.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,0.4g,,,70g,Morrisons Stringless Beans  180g,0.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,0.1g,,,20g,Morrisons Stringless Beans  180g,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,2g,,,,Morrisons Stringless Beans  180g,1.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sodium ,trace,,,,Morrisons Stringless Beans  180g,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt equivalent ,trace,,,6g,Morrisons Stringless Beans  180g,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Recommended guideline daily amounts for adults (GDA),,,,,Morrisons Stringless Beans  180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,,,Morrisons Carrots Broccoli & Brussels Sprouts 350g,,162kJ/39kcal,,,,8400kJ/2000kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141kJ/34kcal,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,,,Morrisons Carrots Broccoli & Brussels Sprouts 350g,,0.9g,,,,70g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8g,1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,,,Morrisons Carrots Broccoli & Brussels Sprouts 350g,,0.2g,,,,20g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g,1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,,,Morrisons Carrots Broccoli & Brussels Sprouts 350g,,3.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,,,Morrisons Carrots Broccoli & Brussels Sprouts 350g,,3.4g,,,,90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3g,3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons Carrots Broccoli & Brussels Sprouts 350g,,2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons Carrots Broccoli & Brussels Sprouts 350g,,2.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,,,Morrisons Carrots Broccoli & Brussels Sprouts 350g,,trace,,,,6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,<1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons Carrots Broccoli & Brussels Sprouts 350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 4 portions,,,,,Morrisons Carrots Broccoli & Brussels Sprouts 350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,,,,,Morrisons Herby Baby Potatoes 360g,,,,,,8400kJ/2000kcal,,,,,8%,,,,,,,,,,,,,,389kJ/92kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630kJ/149kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat,,,,,Morrisons Herby Baby Potatoes 360g,,,,,,70g,,,,,2%,,,,,,,,,,,,,,1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates,,,,,Morrisons Herby Baby Potatoes 360g,,,,,,20g,,,,,2%,,,,,,,,,,,,,,0.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate,,,,,Morrisons Herby Baby Potatoes 360g,,,,,,,,,,,,,,,,,,,,,,,,,18.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars,,,,,Morrisons Herby Baby Potatoes 360g,,,,,,90g,,,,,5%,,,,,,,,,,,,,,2.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre,,,,,Morrisons Herby Baby Potatoes 360g,,,,,,,,,,,,,,,,,,,,,,,,,1.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,,,,,Morrisons Herby Baby Potatoes 360g,,,,,,,,,,,,,,,,,,,,,,,,,1.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt,,,,,Morrisons Herby Baby Potatoes 360g,,,,,,6g,,,,,3%,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons Herby Baby Potatoes 360g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 2 portions,,,,,Morrisons Herby Baby Potatoes 360g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,1%,2000kcal,Morrisons The Best Woodland Mushrooms 150g,,33kJ/137kcal,26kJ/110kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,0.30%,70g,Morrisons The Best Woodland Mushrooms 150g,,0.3g,0.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,,,<1%,20g,Morrisons The Best Woodland Mushrooms 150g,,<0.2g,<0.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,1%,260g,Morrisons The Best Woodland Mushrooms 150g,,3.3g,2.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,,,0.50%,90g,Morrisons The Best Woodland Mushrooms 150g,,0.6g,0.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,-%,-,Morrisons The Best Woodland Mushrooms 150g,,2.9g,2.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,2%,50g,Morrisons The Best Woodland Mushrooms 150g,,2.9g,2.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,<1%,6g,Morrisons The Best Woodland Mushrooms 150g,,0.005g,0.004g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Recommended guideline daily amounts for adults (GDA),,,,,Morrisons The Best Woodland Mushrooms 150g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,178kJ/43kcal,,,,Morrisons Broccoli Florets  250g,,,,,,8400kJ/2000kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222kJ/53kcal,3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,1.1g,,,,Morrisons Broccoli Florets  250g,,,,,,70g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4g,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which saturates ,0.2g,,,,Morrisons Broccoli Florets  250g,,,,,,20g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3g,1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,2.5g,,,,Morrisons Broccoli Florets  250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 of which sugars ,2g,,,,Morrisons Broccoli Florets  250g,,,,,,90g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5g,3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,3.5g,,,,Morrisons Broccoli Florets  250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,3.9g,,,,Morrisons Broccoli Florets  250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,trace,,,,Morrisons Broccoli Florets  250g,,,,,,6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,,,Morrisons Broccoli Florets  250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 2 portions,,,,,Morrisons Broccoli Florets  250g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,,,Morrisons Organic Broccoli  350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138kJ/33kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,,,Morrisons Organic Broccoli  350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrates ,,,,,Morrisons Organic Broccoli  350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(of which sugars ,,,,,Morrisons Organic Broccoli  350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,,,Morrisons Organic Broccoli  350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(of which saturates ,,,,,Morrisons Organic Broccoli  350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,,,Morrisons Organic Broccoli  350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sodium ,,,,,Morrisons Organic Broccoli  350g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
