item_name,price,image_url
                  Warburtons 4 Seeded Protein Thin Bagels                                  4 per pack                 ,               £1.50              ,https://groceries.morrisons.com/productImages/403/403419011_0_150x150.jpg?identifier=54dc2120974694a221e0b159652ccd22
                  Warburtons Wonder Thins                                  6 per pack                 ,               £1              ,https://groceries.morrisons.com/productImages/534/534071011_0_150x150.jpg?identifier=5d20491e46666ee8b24631955279bf74
                  Jackson's Yorkshire's Champion…                                  400g                 ,               £1.10              ,https://groceries.morrisons.com/productImages/501/501976011_0_150x150.jpg?identifier=331762a58e2629006ec95372ac154abf
                  Deli Continental Belgian Frangipans                                  3 per pack                 ,               £1.25              ,https://groceries.morrisons.com/productImages/268/268466011_0_150x150.jpg?identifier=a78922ab5c4256e3ff30fd749a283899
                  Lee's Snowballs                                  12 per pack                 ,               £1              ,https://groceries.morrisons.com/productImages/530/530302011_0_150x150.jpg?identifier=72b3f9d5797a62212c1195e2426dc99a
                  Genius Sliced Spicy Fruit Loaf                                  400g                 ,               £2.50              ,https://groceries.morrisons.com/productImages/253/253195011_0_150x150.jpg?identifier=61d371b9802ca736c59170e68d9faa28
                  Morrisons Cream Swiss Roll                 ,               £2.75              ,https://groceries.morrisons.com/productImages/213/213683011_0_150x150.jpg?identifier=346f0610ffefd973e07b00307fca7053
                  Morrisons Apple & Blackcurrant Pies                                  6 per pack                 ,               89p              ,https://groceries.morrisons.com/productImages/456/456620011_0_150x150.jpg?identifier=b11ed589d8b2bac36ceb3a2deef95ddf
                  Mr Kipling Angel Slices                                  8 per pack                 ,               £2.40              ,https://groceries.morrisons.com/productImages/362/362164011_0_150x150.jpg?identifier=2167bfc496fa8513825bf57eb304c8da
                  Market Town Bakery Spiced Fruit Cake                                  400g                 ,               £2              ,https://groceries.morrisons.com/productImages/403/403710011_0_150x150.jpg?identifier=84cbb14864ed3a378872a4fad451a7ea
                  Morrisons Caramel Shortcake Stacker                                  5 per pack                 ,               £1.50              ,https://groceries.morrisons.com/productImages/278/278210011_0_150x150.jpg?identifier=eb5ee29933acb97dffc9bcf3ee5c1ae2
                  Morrisons Seeded Bloomer                                  400g                 ,               80p              ,https://groceries.morrisons.com/productImages/507/507953011_0_150x150.jpg?identifier=240f917ce9214ee85f9331ac921dbf97
                  Morrisons The Best Salted Caramel Cake                 ,               £2              ,https://groceries.morrisons.com/productImages/351/351012011_0_150x150.jpg?identifier=72de77aae738f36d383ac2f3baa8c378
                  Morrisons Iced Teatime Buns                                  6 per pack                 ,               £1.15              ,https://groceries.morrisons.com/productImages/114/114699011_0_150x150.jpg?identifier=d06c220dac6e669c87bf889a6d7d641f
                  Morrisons Lemon Curd Tarts                                  6 per pack                 ,               89p              ,https://groceries.morrisons.com/productImages/114/114767011_0_150x150.jpg?identifier=5f19606b484dd1f90bcc9c9fc7248817
                  Warburtons Wholegrain & Oat                                  400g                 ,               £1.60              ,https://groceries.morrisons.com/productImages/361/361988011_0_150x150.jpg?identifier=6a9ee010ec8388b0938745e277325861
                  Cake Basket Choc Chip Loaf                 ,               £1              ,https://groceries.morrisons.com/productImages/472/472271011_0_150x150.jpg?identifier=794fd2a222df6e9ca9bfadc9dbe1664b
                  Morrisons Fresh Cream Cherry & Chocolate Muffins                                  2 per pack                 ,               £1.84              ,https://groceries.morrisons.com/productImages/213/213699011_0_150x150.jpg?identifier=226874adff913292fb75c691a40f3130
                  Mr Kipling Mini Battenberg Cakes                                  5 per pack                 ,               £1.65              ,https://groceries.morrisons.com/productImages/114/114777011_0_150x150.jpg?identifier=b5fee1115d5134ce983219e60f1a8931
                  Morrisons Chorley Cakes                                  4 per pack                 ,               £1.20              ,https://groceries.morrisons.com/productImages/114/114772011_0_150x150.jpg?identifier=fab90adbd0f8039cf88f72a66affef20
                  Hovis Scotch Pancakes                                  9 per pack                 ,               £1              ,https://groceries.morrisons.com/productImages/251/251642011_0_150x150.jpg?identifier=e21e1b819ba78e2f2977db54a214c5bf
                  Morrisons Fresh Cream Strawberry Custard Tarts                                  2 per pack                 ,               £1.50              ,https://groceries.morrisons.com/productImages/328/328010011_0_150x150.jpg?identifier=da5f17af9d53553441b4ca1738b0a6ef
                  Morrisons Apple Pies                                  6 per pack                 ,               89p              ,https://groceries.morrisons.com/productImages/456/456619011_0_150x150.jpg?identifier=995c2ff88256d47086713b311ab95395
                  Hovis Glorious Grains                                  600g                 ,               £1              ,https://groceries.morrisons.com/productImages/517/517225011_0_150x150.jpg?identifier=fba94e73425423084380524cba6ec5e1
"                  Morrisons Fresh Cream Lemon Sponge 6""                 ",               £2              ,https://groceries.morrisons.com/productImages/336/336923011_0_150x150.jpg?identifier=4e1cf04a7dc1b4eb26b6cfc4b692b1b5
                  Morrisons Market St Bakewell Tart                 ,               £3              ,https://groceries.morrisons.com/productImages/326/326678011_0_150x150.jpg?identifier=74a45b5d4bac69bdfabdbf58210167de
                  Morrisons The Best Coffee Cake                 ,               £2              ,https://groceries.morrisons.com/productImages/351/351015011_0_150x150.jpg?identifier=b1a9fa038812d20ad79b7b13627beb72
"                  Dina Wholemeal Khobez 8"" Flatbread                                  5 per pack                 ",               90p              ,https://groceries.morrisons.com/productImages/247/247171011_0_150x150.jpg?identifier=d85d74d1fefdb7b180b8673a8520add5
"                  Morrisons Fresh Cream Chocolate Sponge 6""                 ",               £2              ,https://groceries.morrisons.com/productImages/336/336922011_0_150x150.jpg?identifier=a9fba69b30804a276112c66f057c3578
